id,name,provider,description,context_length,max_completion_tokens,input_price_per_million,output_price_per_million,is_free,supports_reasoning,supports_tools,supports_vision,supports_audio,supports_files,modality,input_modalities,output_modalities,tokenizer,is_moderated,created
google/gemini-2.5-pro-preview-05-06,Google: Gemini 2.5 Pro Preview 05-06,google,"Gemini 2.5 Pro is Google’s state-of-the-art AI model designed for advanced reasoning, coding, mathematics, and scientific tasks. It employs “thinking” capabilities, enabling it to reason through respo",1048576,65535,1.25,10.0,False,True,True,True,True,True,text+image->text,"text,image,file,audio,video",text,Gemini,False,1746578513
google/gemini-2.5-pro-preview,Google: Gemini 2.5 Pro Preview 06-05,google,"Gemini 2.5 Pro is Google’s state-of-the-art AI model designed for advanced reasoning, coding, mathematics, and scientific tasks. It employs “thinking” capabilities, enabling it to reason through respo",1048576,65536,1.25,10.0,False,True,True,True,True,True,text+image->text,"file,image,text,audio",text,Gemini,False,1749137257
google/gemini-3-flash-preview,Google: Gemini 3 Flash Preview,google,"Gemini 3 Flash Preview is a high speed, high value thinking model designed for agentic workflows, multi turn chat, and coding assistance. It delivers near Pro level reasoning and tool use performance ",1048576,65535,0.5,3.0,False,True,True,True,True,True,text+image->text,"text,image,file,audio,video",text,Gemini,False,1765987078
google/gemini-3-pro-preview,Google: Gemini 3 Pro Preview,google,"Gemini 3 Pro is Google’s flagship frontier model for high-precision multimodal reasoning, combining strong performance across text, image, video, audio, and code with a 1M-token context window. Reason",1048576,65536,2.0,12.0,False,True,True,True,True,True,text+image->text,"text,image,file,audio,video",text,Gemini,False,1763474668
google/gemma-2-27b-it,Google: Gemma 2 27B,google,"Gemma 2 27B by Google is an open model built from the same research and technology used to create the [Gemini models](/models?q=gemini).

Gemma models are well-suited for a variety of text generation ",8192,0,0.65,0.65,False,False,False,False,False,False,text->text,text,text,Gemini,False,1720828800
google/gemma-2-9b-it,Google: Gemma 2 9B,google,"Gemma 2 9B by Google is an advanced, open-source language model that sets a new standard for efficiency and performance in its size class.

Designed for a wide variety of tasks, it empowers developers",8192,0,0.03,0.09,False,False,False,False,False,False,text->text,text,text,Gemini,False,1719532800
google/gemma-3-12b-it,Google: Gemma 3 12B,google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",131072,131072,0.03,0.1,False,False,False,True,False,False,text+image->text,"text,image",text,Gemini,False,1741902625
google/gemma-3-12b-it:free,Google: Gemma 3 12B (free),google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",32768,8192,0.0,0.0,True,False,False,True,False,False,text+image->text,"text,image",text,Gemini,False,1741902625
google/gemma-3-27b-it,Google: Gemma 3 27B,google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",131072,0,0.036,0.064,False,False,True,True,False,False,text+image->text,"text,image",text,Gemini,False,1741756359
google/gemma-3-27b-it:free,Google: Gemma 3 27B (free),google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",131072,0,0.0,0.0,True,False,True,True,False,False,text+image->text,"text,image",text,Gemini,False,1741756359
google/gemma-3-4b-it,Google: Gemma 3 4B,google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",96000,0,0.017,0.0682,False,False,False,True,False,False,text+image->text,"text,image",text,Gemini,False,1741905510
google/gemma-3-4b-it:free,Google: Gemma 3 4B (free),google,"Gemma 3 introduces multimodality, supporting vision-language input and text outputs. It handles context windows up to 128k tokens, understands over 140 languages, and offers improved math, reasoning, ",32768,8192,0.0,0.0,True,False,False,True,False,False,text+image->text,"text,image",text,Gemini,False,1741905510
google/gemma-3n-e2b-it:free,Google: Gemma 3n 2B (free),google,"Gemma 3n E2B IT is a multimodal, instruction-tuned model developed by Google DeepMind, designed to operate efficiently at an effective parameter size of 2B while leveraging a 6B architecture. Based on",8192,2048,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Other,False,1752074904
google/gemma-3n-e4b-it,Google: Gemma 3n 4B,google,"Gemma 3n E4B-it is optimized for efficient execution on mobile and low-resource devices, such as phones, laptops, and tablets. It supports multimodal inputs—including text, visual data, and audio—enab",32768,0,0.02,0.04,False,False,False,False,False,False,text->text,text,text,Other,False,1747776824
google/gemma-3n-e4b-it:free,Google: Gemma 3n 4B (free),google,"Gemma 3n E4B-it is optimized for efficient execution on mobile and low-resource devices, such as phones, laptops, and tablets. It supports multimodal inputs—including text, visual data, and audio—enab",8192,2048,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Other,False,1747776824
google/gemini-3-pro-image-preview,Google: Nano Banana Pro (Gemini 3 Pro Image Preview),google,"Nano Banana Pro is Google’s most advanced image-generation and editing model, built on Gemini 3 Pro. It extends the original Nano Banana with significantly improved multimodal reasoning, real-world gr",65536,32768,2.0,12.0,False,True,False,True,False,False,text+image->text+image,"image,text","image,text",Gemini,False,1763653797
gryphe/mythomax-l2-13b,MythoMax 13B,gryphe,"One of the highest performing and most popular fine-tunes of Llama 2 13B, with rich descriptions and roleplay. #merge",4096,0,0.06,0.06,False,False,False,False,False,False,text->text,text,text,Llama2,False,1688256000
ibm-granite/granite-4.0-h-micro,IBM: Granite 4.0 Micro,ibm-granite,Granite-4.0-H-Micro is a 3B parameter from the Granite 4 family of models. These models are the latest in a series of models released by IBM. They are fine-tuned for long context tool calling. ,131000,0,0.017,0.11,False,False,False,False,False,False,text->text,text,text,Other,False,1760927695
inception/mercury,Inception: Mercury,inception,"Mercury is the first diffusion large language model (dLLM). Applying a breakthrough discrete diffusion approach, the model runs 5-10x faster than even speed optimized models like GPT-4.1 Nano and Clau",128000,16384,0.25,1.0,False,False,True,False,False,False,text->text,text,text,Other,False,1750973026
inception/mercury-coder,Inception: Mercury Coder,inception,"Mercury Coder is the first diffusion large language model (dLLM). Applying a breakthrough discrete diffusion approach, the model runs 5-10x faster than even speed optimized models like Claude 3.5 Haik",128000,16384,0.25,1.0,False,False,True,False,False,False,text->text,text,text,Other,False,1746033880
inflection/inflection-3-pi,Inflection: Inflection 3 Pi,inflection,"Inflection 3 Pi powers Inflection's [Pi](https://pi.ai) chatbot, including backstory, emotional intelligence, productivity, and safety. It has access to recent news, and excels in scenarios like custo",8000,1024,2.5,10.0,False,False,False,False,False,False,text->text,text,text,Other,False,1728604800
inflection/inflection-3-productivity,Inflection: Inflection 3 Productivity,inflection,"Inflection 3 Productivity is optimized for following instructions. It is better for tasks requiring JSON output or precise adherence to provided guidelines. It has access to recent news.

For emotiona",8000,1024,2.5,10.0,False,False,False,False,False,False,text->text,text,text,Other,False,1728604800
kwaipilot/kat-coder-pro,Kwaipilot: KAT-Coder-Pro V1,kwaipilot,"KAT-Coder-Pro V1 is KwaiKAT's most advanced agentic coding model in the KAT-Coder series. Designed specifically for agentic coding tasks, it excels in real-world software engineering scenarios, achiev",256000,128000,0.207,0.828,False,False,True,False,False,False,text->text,text,text,Other,False,1762745912
kwaipilot/kat-coder-pro:free,Kwaipilot: KAT-Coder-Pro V1 (free),kwaipilot,"KAT-Coder-Pro V1 is KwaiKAT's most advanced agentic coding model in the KAT-Coder series. Designed specifically for agentic coding tasks, it excels in real-world software engineering scenarios, achiev",256000,128000,0.0,0.0,True,False,True,False,False,False,text->text,text,text,Other,False,1762745912
liquid/lfm-2.2-6b,LiquidAI/LFM2-2.6B,liquid,"LFM2 is a new generation of hybrid models developed by Liquid AI, specifically designed for edge AI and on-device deployment. It sets a new standard in terms of quality, speed, and memory efficiency.",32768,0,0.05,0.1,False,False,False,False,False,False,text->text,text,text,Other,False,1760970889
liquid/lfm2-8b-a1b,LiquidAI/LFM2-8B-A1B,liquid,Model created via inbox interface,32768,0,0.05,0.1,False,False,False,False,False,False,text->text,text,text,Other,False,1760970984
mancer/weaver,Mancer: Weaver (alpha),mancer,"An attempt to recreate Claude-style verbosity, but don't expect the same level of coherence or memory. Meant for use in roleplay/narrative situations.",8000,2000,0.75,1.0,False,False,False,False,False,False,text->text,text,text,Llama2,False,1690934400
meituan/longcat-flash-chat,Meituan: LongCat Flash Chat,meituan,"LongCat-Flash-Chat is a large-scale Mixture-of-Experts (MoE) model with 560B total parameters, of which 18.6B–31.3B (≈27B on average) are dynamically activated per input. It introduces a shortcut-conn",131072,131072,0.2,0.8,False,False,False,False,False,False,text->text,text,text,Other,False,1757427658
meta-llama/llama-guard-3-8b,Llama Guard 3 8B,meta-llama,"Llama Guard 3 is a Llama-3.1-8B pretrained model, fine-tuned for content safety classification. Similar to previous versions, it can be used to classify content in both LLM inputs (prompt classificati",131072,0,0.02,0.06,False,False,False,False,False,False,text->text,text,text,Llama3,False,1739401318
meta-llama/llama-3-70b-instruct,Meta: Llama 3 70B Instruct,meta-llama,"Meta's latest class of model (Llama 3) launched with a variety of sizes & flavors. This 70B instruct-tuned version was optimized for high quality dialogue usecases.

It has demonstrated strong perform",8192,16384,0.3,0.4,False,False,True,False,False,False,text->text,text,text,Llama3,False,1713398400
meta-llama/llama-3-8b-instruct,Meta: Llama 3 8B Instruct,meta-llama,"Meta's latest class of model (Llama 3) launched with a variety of sizes & flavors. This 8B instruct-tuned version was optimized for high quality dialogue usecases.

It has demonstrated strong performa",8192,16384,0.03,0.06,False,False,True,False,False,False,text->text,text,text,Llama3,False,1713398400
meta-llama/llama-3.1-405b,Meta: Llama 3.1 405B (base),meta-llama,"Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This is the base 405B pre-trained version.

It has demonstrated strong performance compared to leading closed-sourc",32768,32768,4.0,4.0,False,False,False,False,False,False,text->text,text,text,Llama3,False,1722556800
meta-llama/llama-3.1-405b-instruct,Meta: Llama 3.1 405B Instruct,meta-llama,"The highly anticipated 400B class of Llama3 is here! Clocking in at 128k context with impressive eval scores, the Meta AI team continues to push the frontier of open-source LLMs.

Meta's latest class ",10000,0,3.5,3.5,False,False,True,False,False,False,text->text,text,text,Llama3,False,1721692800
meta-llama/llama-3.1-405b-instruct:free,Meta: Llama 3.1 405B Instruct (free),meta-llama,"The highly anticipated 400B class of Llama3 is here! Clocking in at 128k context with impressive eval scores, the Meta AI team continues to push the frontier of open-source LLMs.

Meta's latest class ",131072,0,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Llama3,False,1721692800
meta-llama/llama-3.1-70b-instruct,Meta: Llama 3.1 70B Instruct,meta-llama,"Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This 70B instruct-tuned version is optimized for high quality dialogue usecases.

It has demonstrated strong perfor",131072,0,0.4,0.4,False,False,True,False,False,False,text->text,text,text,Llama3,False,1721692800
meta-llama/llama-3.1-8b-instruct,Meta: Llama 3.1 8B Instruct,meta-llama,"Meta's latest class of model (Llama 3.1) launched with a variety of sizes & flavors. This 8B instruct-tuned version is fast and efficient.

It has demonstrated strong performance compared to leading c",16384,16384,0.02,0.05,False,False,True,False,False,False,text->text,text,text,Llama3,False,1721692800
meta-llama/llama-3.2-11b-vision-instruct,Meta: Llama 3.2 11B Vision Instruct,meta-llama,"Llama 3.2 11B Vision is a multimodal model with 11 billion parameters, designed to handle tasks combining visual and textual data. It excels in tasks such as image captioning and visual question answe",131072,16384,0.049,0.049,False,False,False,True,False,False,text+image->text,"text,image",text,Llama3,False,1727222400
meta-llama/llama-3.2-1b-instruct,Meta: Llama 3.2 1B Instruct,meta-llama,"Llama 3.2 1B is a 1-billion-parameter language model focused on efficiently performing natural language tasks, such as summarization, dialogue, and multilingual text analysis. Its smaller size allows ",60000,0,0.027,0.2,False,False,False,False,False,False,text->text,text,text,Llama3,False,1727222400
meta-llama/llama-3.2-3b-instruct,Meta: Llama 3.2 3B Instruct,meta-llama,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natural language processing tasks like dialogue generation, reasoning, and summarization. Designed with ",131072,16384,0.02,0.02,False,False,True,False,False,False,text->text,text,text,Llama3,False,1727222400
meta-llama/llama-3.2-3b-instruct:free,Meta: Llama 3.2 3B Instruct (free),meta-llama,"Llama 3.2 3B is a 3-billion-parameter multilingual large language model, optimized for advanced natural language processing tasks like dialogue generation, reasoning, and summarization. Designed with ",131072,0,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Llama3,False,1727222400
meta-llama/llama-3.2-90b-vision-instruct,Meta: Llama 3.2 90B Vision Instruct,meta-llama,"The Llama 90B Vision model is a top-tier, 90-billion-parameter multimodal model designed for the most challenging visual reasoning and language tasks. It offers unparalleled accuracy in image captioni",32768,16384,0.35,0.4,False,False,False,True,False,False,text+image->text,"text,image",text,Llama3,False,1727222400
meta-llama/llama-3.3-70b-instruct,Meta: Llama 3.3 70B Instruct,meta-llama,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimize,131072,16384,0.1,0.32,False,False,True,False,False,False,text->text,text,text,Llama3,False,1733506137
meta-llama/llama-3.3-70b-instruct:free,Meta: Llama 3.3 70B Instruct (free),meta-llama,The Meta Llama 3.3 multilingual large language model (LLM) is a pretrained and instruction tuned generative model in 70B (text in/text out). The Llama 3.3 instruction tuned text only model is optimize,131072,0,0.0,0.0,True,False,True,False,False,False,text->text,text,text,Llama3,False,1733506137
meta-llama/llama-4-maverick,Meta: Llama 4 Maverick,meta-llama,"Llama 4 Maverick 17B Instruct (128E) is a high-capacity multimodal language model from Meta, built on a mixture-of-experts (MoE) architecture with 128 experts and 17 billion active parameters per forw",1048576,16384,0.15,0.6,False,False,True,True,False,False,text+image->text,"text,image",text,Llama4,False,1743881822
meta-llama/llama-4-scout,Meta: Llama 4 Scout,meta-llama,"Llama 4 Scout 17B Instruct (16E) is a mixture-of-experts (MoE) language model developed by Meta, activating 17 billion parameters out of a total of 109B. It supports native multimodal input (text and ",327680,16384,0.08,0.3,False,False,True,True,False,False,text+image->text,"text,image",text,Llama4,False,1743881519
meta-llama/llama-guard-4-12b,Meta: Llama Guard 4 12B,meta-llama,"Llama Guard 4 is a Llama 4 Scout-derived multimodal pretrained model, fine-tuned for content safety classification. Similar to previous versions, it can be used to classify content in both LLM inputs ",163840,0,0.18,0.18,False,False,False,True,False,False,text+image->text,"image,text",text,Other,False,1745975193
meta-llama/llama-guard-2-8b,Meta: LlamaGuard 2 8B,meta-llama,"This safeguard model has 8B parameters and is based on the Llama 3 family. Just like is predecessor, [LlamaGuard 1](https://huggingface.co/meta-llama/LlamaGuard-7b), it can do both prompt and response",8192,0,0.2,0.2,False,False,False,False,False,False,text->text,text,text,Llama3,False,1715558400
microsoft/phi-4,Microsoft: Phi 4,microsoft,"[Microsoft Research](/microsoft) Phi-4 is designed to perform well in complex reasoning tasks and can operate efficiently in situations with limited memory or where quick responses are needed. 

At 14",16384,0,0.06,0.14,False,False,False,False,False,False,text->text,text,text,Other,False,1736489872
microsoft/phi-4-multimodal-instruct,Microsoft: Phi 4 Multimodal Instruct,microsoft,"Phi-4 Multimodal Instruct is a versatile 5.6B parameter foundation model that combines advanced reasoning and instruction-following capabilities across both text and visual inputs, providing accurate ",131072,0,0.05,0.1,False,False,False,True,False,False,text+image->text,"text,image",text,Other,False,1741396284
microsoft/phi-4-reasoning-plus,Microsoft: Phi 4 Reasoning Plus,microsoft,"Phi-4-reasoning-plus is an enhanced 14B parameter model from Microsoft, fine-tuned from Phi-4 with additional reinforcement learning to boost accuracy on math, science, and code reasoning tasks. It us",32768,0,0.07,0.35,False,True,False,False,False,False,text->text,text,text,Other,False,1746130961
microsoft/phi-3-medium-128k-instruct,Microsoft: Phi-3 Medium 128K Instruct,microsoft,"Phi-3 128K Medium is a powerful 14-billion parameter model designed for advanced language understanding, reasoning, and instruction following. Optimized through supervised fine-tuning and preference a",128000,0,1.0,1.0,False,False,True,False,False,False,text->text,text,text,Other,False,1716508800
microsoft/phi-3-mini-128k-instruct,Microsoft: Phi-3 Mini 128K Instruct,microsoft,"Phi-3 Mini is a powerful 3.8B parameter model designed for advanced language understanding, reasoning, and instruction following. Optimized through supervised fine-tuning and preference adjustments, i",128000,0,0.1,0.1,False,False,True,False,False,False,text->text,text,text,Other,False,1716681600
microsoft/phi-3.5-mini-128k-instruct,Microsoft: Phi-3.5 Mini 128K Instruct,microsoft,"Phi-3.5 models are lightweight, state-of-the-art open models. These models were trained with Phi-3 datasets that include both synthetic data and the filtered, publicly available websites data, with a ",128000,0,0.1,0.1,False,False,True,False,False,False,text->text,text,text,Other,False,1724198400
microsoft/wizardlm-2-8x22b,WizardLM-2 8x22B,microsoft,"WizardLM-2 8x22B is Microsoft AI's most advanced Wizard model. It demonstrates highly competitive performance compared to leading proprietary models, and it consistently outperforms all existing state",65536,16384,0.48,0.48,False,False,False,False,False,False,text->text,text,text,Mistral,False,1713225600
minimax/minimax-m1,MiniMax: MiniMax M1,minimax,"MiniMax-M1 is a large-scale, open-weight reasoning model designed for extended context and high-efficiency inference. It leverages a hybrid Mixture-of-Experts (MoE) architecture paired with a custom """,1000000,40000,0.4,2.2,False,True,True,False,False,False,text->text,text,text,Other,False,1750200414
minimax/minimax-m2,MiniMax: MiniMax M2,minimax,"MiniMax-M2 is a compact, high-efficiency large language model optimized for end-to-end coding and agentic workflows. With 10 billion activated parameters (230 billion total), it delivers near-frontier",196608,65536,0.2,1.0,False,True,True,False,False,False,text->text,text,text,Other,False,1761252093
minimax/minimax-m2.1,MiniMax: MiniMax M2.1,minimax,"MiniMax-M2.1 is a lightweight, state-of-the-art large language model optimized for coding, agentic workflows, and modern application development. With only 10 billion activated parameters, it delivers",196608,0,0.12,0.48,False,True,True,False,False,False,text->text,text,text,Other,False,1766454997
minimax/minimax-01,MiniMax: MiniMax-01,minimax,"MiniMax-01 is a combines MiniMax-Text-01 for text generation and MiniMax-VL-01 for image understanding. It has 456 billion parameters, with 45.9 billion parameters activated per inference, and can han",1000192,1000192,0.2,1.1,False,False,False,True,False,False,text+image->text,"text,image",text,Other,False,1736915462
mistralai/mistral-large,Mistral Large,mistralai,"This is Mistral AI's flagship model, Mistral Large 2 (version `mistral-large-2407`). It's a proprietary weights-available model and excels at reasoning, code, JSON, chat, and more. Read the launch ann",128000,0,2.0,6.0,False,False,True,False,False,False,text->text,text,text,Mistral,False,1708905600
mistralai/mistral-large-2407,Mistral Large 2407,mistralai,"This is Mistral AI's flagship model, Mistral Large 2 (version mistral-large-2407). It's a proprietary weights-available model and excels at reasoning, code, JSON, chat, and more. Read the launch annou",131072,0,2.0,6.0,False,False,True,False,False,False,text->text,text,text,Mistral,False,1731978415
mistralai/mistral-large-2411,Mistral Large 2411,mistralai,"Mistral Large 2 2411 is an update of [Mistral Large 2](/mistralai/mistral-large) released together with [Pixtral Large 2411](/mistralai/pixtral-large-2411)

It provides a significant upgrade on the pr",131072,0,2.0,6.0,False,False,True,False,False,False,text->text,text,text,Mistral,False,1731978685
mistralai/mistral-tiny,Mistral Tiny,mistralai,"Note: This model is being deprecated. Recommended replacement is the newer [Ministral 8B](/mistral/ministral-8b)

This model is currently powered by Mistral-7B-v0.2, and incorporates a ""better"" fine-t",32768,0,0.25,0.25,False,False,True,False,False,False,text->text,text,text,Mistral,False,1704844800
mistralai/codestral-2508,Mistral: Codestral 2508,mistralai,"Mistral's cutting-edge language model for coding released end of July 2025. Codestral specializes in low-latency, high-frequency tasks such as fill-in-the-middle (FIM), code correction and test genera",256000,0,0.3,0.9,False,False,True,False,False,False,text->text,text,text,Mistral,False,1754079630
mistralai/devstral-2512,Mistral: Devstral 2 2512,mistralai,"Devstral 2 is a state-of-the-art open-source model by Mistral AI specializing in agentic coding. It is a 123B-parameter dense transformer model supporting a 256K context window.

Devstral 2 supports e",262144,65536,0.05,0.22,False,False,True,False,False,False,text->text,text,text,Mistral,False,1765285419
mistralai/devstral-2512:free,Mistral: Devstral 2 2512 (free),mistralai,"Devstral 2 is a state-of-the-art open-source model by Mistral AI specializing in agentic coding. It is a 123B-parameter dense transformer model supporting a 256K context window.

Devstral 2 supports e",262144,0,0.0,0.0,True,False,True,False,False,False,text->text,text,text,Mistral,False,1765285419
mistralai/devstral-medium,Mistral: Devstral Medium,mistralai,"Devstral Medium is a high-performance code generation and agentic reasoning model developed jointly by Mistral AI and All Hands AI. Positioned as a step up from Devstral Small, it achieves 61.6% on SW",131072,0,0.4,2.0,False,False,True,False,False,False,text->text,text,text,Mistral,False,1752161321
mistralai/devstral-small,Mistral: Devstral Small 1.1,mistralai,"Devstral Small 1.1 is a 24B parameter open-weight language model for software engineering agents, developed by Mistral AI in collaboration with All Hands AI. Finetuned from Mistral Small 3.1 and relea",128000,0,0.07,0.28,False,False,True,False,False,False,text->text,text,text,Mistral,False,1752160751
mistralai/devstral-small-2505,Mistral: Devstral Small 2505,mistralai,"Devstral-Small-2505 is a 24B parameter agentic LLM fine-tuned from Mistral-Small-3.1, jointly developed by Mistral AI and All Hands AI for advanced software engineering tasks. It is optimized for code",128000,0,0.06,0.12,False,False,False,False,False,False,text->text,text,text,Mistral,False,1747837379
mistralai/ministral-14b-2512,Mistral: Ministral 3 14B 2512,mistralai,"The largest model in the Ministral 3 family, Ministral 3 14B offers frontier capabilities and performance comparable to its larger Mistral Small 3.2 24B counterpart. A powerful and efficient language ",262144,0,0.2,0.2,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1764681735
mistralai/ministral-3b-2512,Mistral: Ministral 3 3B 2512,mistralai,"The smallest model in the Ministral 3 family, Ministral 3 3B is a powerful, efficient tiny language model with vision capabilities.",131072,0,0.1,0.1,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1764681560
mistralai/ministral-8b-2512,Mistral: Ministral 3 8B 2512,mistralai,"A balanced model in the Ministral 3 family, Ministral 3 8B is a powerful, efficient tiny language model with vision capabilities.",262144,0,0.15,0.15,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1764681654
mistralai/ministral-3b,Mistral: Ministral 3B,mistralai,"Ministral 3B is a 3B parameter model optimized for on-device and edge computing. It excels in knowledge, commonsense reasoning, and function-calling, outperforming larger models like Mistral 7B on mos",131072,0,0.04,0.04,False,False,True,False,False,False,text->text,text,text,Mistral,False,1729123200
mistralai/ministral-8b,Mistral: Ministral 8B,mistralai,"Ministral 8B is an 8B parameter model featuring a unique interleaved sliding-window attention pattern for faster, memory-efficient inference. Designed for edge use cases, it supports up to 128k contex",131072,0,0.1,0.1,False,False,True,False,False,False,text->text,text,text,Mistral,False,1729123200
mistralai/mistral-7b-instruct,Mistral: Mistral 7B Instruct,mistralai,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

*Mistral 7B Instruct has multiple version variants, and this is intended to be the latest v",32768,16384,0.028,0.054,False,False,True,False,False,False,text->text,text,text,Mistral,False,1716768000
mistralai/mistral-7b-instruct:free,Mistral: Mistral 7B Instruct (free),mistralai,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

*Mistral 7B Instruct has multiple version variants, and this is intended to be the latest v",32768,16384,0.0,0.0,True,False,True,False,False,False,text->text,text,text,Mistral,False,1716768000
mistralai/mistral-7b-instruct-v0.1,Mistral: Mistral 7B Instruct v0.1,mistralai,"A 7.3B parameter model that outperforms Llama 2 13B on all benchmarks, with optimizations for speed and context length.",2824,0,0.11,0.19,False,False,False,False,False,False,text->text,text,text,Mistral,False,1695859200
mistralai/mistral-7b-instruct-v0.2,Mistral: Mistral 7B Instruct v0.2,mistralai,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

An improved version of [Mistral 7B Instruct](/modelsmistralai/mistral-7b-instruct-v0.1), wi",32768,0,0.2,0.2,False,False,False,False,False,False,text->text,text,text,Mistral,False,1703721600
mistralai/mistral-7b-instruct-v0.3,Mistral: Mistral 7B Instruct v0.3,mistralai,"A high-performing, industry-standard 7.3B parameter model, with optimizations for speed and context length.

An improved version of [Mistral 7B Instruct v0.2](/models/mistralai/mistral-7b-instruct-v0.",32768,4096,0.2,0.2,False,False,False,False,False,False,text->text,text,text,Mistral,False,1716768000
mistralai/mistral-large-2512,Mistral: Mistral Large 3 2512,mistralai,"Mistral Large 3 2512 is Mistral’s most capable model to date, featuring a sparse mixture-of-experts architecture with 41B active parameters (675B total), and released under the Apache 2.0 license.",262144,0,0.5,1.5,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1764624472
mistralai/mistral-medium-3,Mistral: Mistral Medium 3,mistralai,Mistral Medium 3 is a high-performance enterprise-grade language model designed to deliver frontier-level capabilities at significantly reduced operational cost. It balances state-of-the-art reasoning,131072,0,0.4,2.0,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1746627341
mistralai/mistral-medium-3.1,Mistral: Mistral Medium 3.1,mistralai,"Mistral Medium 3.1 is an updated version of Mistral Medium 3, which is a high-performance enterprise-grade language model designed to deliver frontier-level capabilities at significantly reduced opera",131072,0,0.4,2.0,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1755095639
mistralai/mistral-nemo,Mistral: Mistral Nemo,mistralai,"A 12B parameter model with a 128k token context length built by Mistral in collaboration with NVIDIA.

The model is multilingual, supporting English, French, German, Spanish, Italian, Portuguese, Chin",131072,16384,0.02,0.04,False,False,True,False,False,False,text->text,text,text,Mistral,False,1721347200
mistralai/mistral-small-24b-instruct-2501,Mistral: Mistral Small 3,mistralai,"Mistral Small 3 is a 24B-parameter language model optimized for low-latency performance across common AI tasks. Released under the Apache 2.0 license, it features both pre-trained and instruction-tune",32768,32768,0.03,0.11,False,False,True,False,False,False,text->text,text,text,Mistral,False,1738255409
mistralai/mistral-small-3.1-24b-instruct,Mistral: Mistral Small 3.1 24B,mistralai,"Mistral Small 3.1 24B Instruct is an upgraded variant of Mistral Small 3 (2501), featuring 24 billion parameters with advanced multimodal capabilities. It provides state-of-the-art performance in text",131072,131072,0.03,0.11,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1742238937
mistralai/mistral-small-3.1-24b-instruct:free,Mistral: Mistral Small 3.1 24B (free),mistralai,"Mistral Small 3.1 24B Instruct is an upgraded variant of Mistral Small 3 (2501), featuring 24 billion parameters with advanced multimodal capabilities. It provides state-of-the-art performance in text",128000,0,0.0,0.0,True,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1742238937
mistralai/mistral-small-3.2-24b-instruct,Mistral: Mistral Small 3.2 24B,mistralai,"Mistral-Small-3.2-24B-Instruct-2506 is an updated 24B parameter model from Mistral optimized for instruction following, repetition reduction, and improved function calling. Compared to the 3.1 release",131072,131072,0.06,0.18,False,False,True,True,False,False,text+image->text,"image,text",text,Mistral,False,1750443016
mistralai/mistral-small-creative,Mistral: Mistral Small Creative,mistralai,"Mistral Small Creative is an experimental small model designed for creative writing, narrative generation, roleplay and character-driven dialogue, general-purpose instruction following, and conversati",32768,0,0.1,0.3,False,False,True,False,False,False,text->text,text,text,Mistral,False,1765908653
mistralai/mixtral-8x22b-instruct,Mistral: Mixtral 8x22B Instruct,mistralai,"Mistral's official instruct fine-tuned version of [Mixtral 8x22B](/models/mistralai/mixtral-8x22b). It uses 39B active parameters out of 141B, offering unparalleled cost efficiency for its size. Its s",65536,0,2.0,6.0,False,False,True,False,False,False,text->text,text,text,Mistral,False,1713312000
mistralai/mixtral-8x7b-instruct,Mistral: Mixtral 8x7B Instruct,mistralai,"Mixtral 8x7B Instruct is a pretrained generative Sparse Mixture of Experts, by Mistral AI, for chat and instruction use. Incorporates 8 experts (feed-forward networks) for a total of 47 billion parame",32768,16384,0.54,0.54,False,False,True,False,False,False,text->text,text,text,Mistral,False,1702166400
